"Year","length_cm","weight_kg","sex","area","mode","disp","source","SOURCE_CODE"
2015,369,1,"U","Wine","PC","RETAINED","recfin","BIO"
2015,370,1.1,"U","Wine","PC","RETAINED","recfin","BIO"
2015,334,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,387,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,178,NA,"U","Central","PC","RELEASED","recfin","CPFV"
2015,459,2.1,"U","Redwood","PC","RETAINED","recfin","BIO"
2015,475,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,324,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,349,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,273,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,385,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,325,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,307,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,379,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,350,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,361,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,369,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,365,1.1,"U","Redwood","PC","RETAINED","recfin","BIO"
2015,387,NA,"U","Redwood","PC","RETAINED","recfin","BIO"
2015,233,0.22,"U","Wine","PC","RETAINED","recfin","BIO"
2015,396,1.7,"U","Wine","PC","RETAINED","recfin","BIO"
2015,397,NA,"U","Wine","PR","RETAINED","recfin","BIO"
2015,410,1.5,"U","Wine","PC","RETAINED","recfin","BIO"
2015,379,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,286,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,278,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,340,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,380,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,375,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,390,NA,"U","Wine","PC","RETAINED","recfin","BIO"
2015,367,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,280,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,420,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,387,NA,"U","Wine","PR","RETAINED","recfin","BIO"
2015,270,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,260,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,343,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,351,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,367,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,357,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,364,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,352,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,372,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,374,1.1,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,384,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,290,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,300,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,398,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,270,0.4,"U","Wine","PC","RETAINED","recfin","BIO"
2015,355,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,437,1.8,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,330,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,387,1.5,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,325,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,320,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,382,1,"U","Bay","PR","RETAINED","recfin","BIO"
2015,276,NA,"U","Central","PR","RETAINED","recfin","BIO"
2015,240,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,367,1,"U","Bay","PR","RETAINED","recfin","BIO"
2015,268,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,408,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,330,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,395,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,326,0.79,"U","Wine","PR","RETAINED","recfin","BIO"
2015,409,1.5,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,420,1.5,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,370,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,366,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,430,1.7,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,448,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,416,1.3,"U","Wine","PR","RETAINED","recfin","BIO"
2015,384,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,440,NA,"U","Wine","PC","RETAINED","recfin","BIO"
2015,385,1.2,"U","Wine","PR","RETAINED","recfin","BIO"
2015,359,1.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,416,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,396,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,426,1.7,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,357,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,426,1.5,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,455,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,288,0.52,"U","Wine","PC","RETAINED","recfin","BIO"
2015,424,1.7,"U","Redwood","PC","RETAINED","recfin","BIO"
2015,459,2,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,455,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,391,1.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,315,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,362,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,280,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,336,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,291,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,340,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,292,NA,"U","Wine","PR","RETAINED","recfin","BIO"
2015,478,NA,"U","Redwood","PC","RETAINED","recfin","BIO"
2015,305,0.5,"U","Wine","PR","RETAINED","recfin","BIO"
2015,239,0.29,"U","Wine","PC","RETAINED","recfin","BIO"
2015,228,0.22,"U","Wine","PC","RETAINED","recfin","BIO"
2015,375,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,344,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,376,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,322,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,351,NA,"U","Redwood","PC","RETAINED","recfin","BIO"
2015,220,0.2,"U","Wine","PC","RETAINED","recfin","BIO"
2015,429,1.8,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,345,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,297,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,359,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,284,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,294,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,290,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,360,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,250,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,397,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,298,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,378,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,250,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,265,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,425,NA,"U","Redwood","PC","RETAINED","recfin","BIO"
2015,294,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,380,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,300,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,351,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,280,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,302,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,380,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,491,3,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,249,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,284,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,315,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,330,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,470,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,299,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,281,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,285,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,315,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,243,0.28,"U","Central","PR","RETAINED","recfin","BIO"
2015,257,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,404,NA,"U","Wine","PR","RETAINED","recfin","BIO"
2015,309,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,460,NA,"U","Redwood","PC","RETAINED","recfin","BIO"
2015,284,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,357,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,340,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,424,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,460,NA,"U","Redwood","PC","RETAINED","recfin","BIO"
2015,442,2,"U","Redwood","PC","RETAINED","recfin","BIO"
2015,361,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,300,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,370,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,305,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,428,1.9,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,440,1.8,"U","Redwood","PC","RETAINED","recfin","BIO"
2015,358,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,251,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,386,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,290,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,302,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,294,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,314,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,390,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,412,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,272,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,430,1.7,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,354,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,430,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,405,NA,"U","Redwood","PC","RETAINED","recfin","BIO"
2015,271,0.38,"U","Wine","PC","RETAINED","recfin","BIO"
2015,307,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,263,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,361,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,363,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,400,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,390,1.4,"U","Wine","PR","RETAINED","recfin","BIO"
2015,338,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,301,0.56,"U","Wine","PR","RETAINED","recfin","BIO"
2015,427,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,305,0.62,"U","Wine","PR","RETAINED","recfin","BIO"
2015,340,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,269,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,380,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,260,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,291,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,399,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,337,0.76,"U","Bay","PR","RETAINED","recfin","BIO"
2015,273,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,398,1.1,"U","Wine","PR","RETAINED","recfin","BIO"
2015,428,NA,"U","Wine","PC","RETAINED","recfin","BIO"
2015,385,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,435,1.9,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,396,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,405,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,345,NA,"U","Redwood","PC","RETAINED","recfin","BIO"
2015,336,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,415,1.7,"U","Wine","PC","RETAINED","recfin","BIO"
2015,404,NA,"U","Redwood","PC","RETAINED","recfin","BIO"
2015,375,1.15,"U","Wine","PR","RETAINED","recfin","BIO"
2015,433,1.8,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,276,0.39,"U","Redwood","PC","RETAINED","recfin","BIO"
2015,339,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,298,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,377,NA,"U","Redwood","PC","RETAINED","recfin","BIO"
2015,308,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,450,1.6,"U","Redwood","PC","RETAINED","recfin","BIO"
2015,382,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,386,1.6,"U","Wine","PR","RETAINED","recfin","BIO"
2015,256,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2015,365,NA,"U","Wine","PR","RETAINED","recfin","BIO"
2015,380,1.2,"U","Wine","PR","RETAINED","recfin","BIO"
2015,278,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,391,1.5,"U","Redwood","PR","RETAINED","recfin","BIO"
2015,275,0.42,"U","Central","PR","RETAINED","recfin","BIO"
2015,235,0.25,"U","Wine","PC","RETAINED","recfin","BIO"
2015,248,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,290,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,304,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2015,417,1.6,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,370,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,375,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,395,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,269,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,334,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,284,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,338,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,348,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,375,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,275,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,301,0.5,"U","Central","PR","RETAINED","recfin","BIO"
2016,237,0.32,"U","Central","PR","RETAINED","recfin","BIO"
2016,295,NA,"U","Central","PR","RETAINED","recfin","BIO"
2016,308,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2016,312,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2016,322,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2016,306,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2016,419,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,354,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,354,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,333,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2016,302,0.58,"U","Central","PR","RETAINED","recfin","BIO"
2016,318,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,372,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,275,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,305,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,365,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,274,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,276,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,343,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,306,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,312,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,334,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,310,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,320,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,302,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,299,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,260,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,286,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,349,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,308,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,341,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,346,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,295,0.51,"U","Wine","PR","RETAINED","recfin","BIO"
2016,369,1.1,"U","Wine","PR","RETAINED","recfin","BIO"
2016,410,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,430,1.75,"U","Wine","PR","RETAINED","recfin","BIO"
2016,274,0.42,"U","Wine","PR","RETAINED","recfin","BIO"
2016,290,0.5,"U","Wine","PR","RETAINED","recfin","BIO"
2016,311,0.62,"U","Wine","PR","RETAINED","recfin","BIO"
2016,290,NA,"U","Wine","PR","RETAINED","recfin","BIO"
2016,304,0.61,"U","Wine","PR","RETAINED","recfin","BIO"
2016,282,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,347,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,308,0.61,"U","Central","PR","RETAINED","recfin","BIO"
2016,403,1.1,"U","Redwood","PC","RETAINED","recfin","BIO"
2016,440,1.7,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,480,2.3,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,430,1.6,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,386,1.2,"U","Wine","PR","RETAINED","recfin","BIO"
2016,384,1.4,"U","Wine","PR","RETAINED","recfin","BIO"
2016,349,NA,"U","Wine","PR","RETAINED","recfin","BIO"
2016,375,NA,"U","Wine","PC","RETAINED","recfin","BIO"
2016,415,1.6,"U","Wine","PR","RETAINED","recfin","BIO"
2016,410,1.6,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,439,1.7,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,206,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,296,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,274,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2016,350,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,360,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,415,1.6,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,392,1.4,"U","Wine","PR","RETAINED","recfin","BIO"
2016,396,1.3,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,452,1.95,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,387,1.4,"U","Wine","PR","RETAINED","recfin","BIO"
2016,411,1.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,402,1.6,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,352,0.9,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,405,1.5,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,409,1.4,"U","Wine","PR","RETAINED","recfin","BIO"
2016,404,1.45,"U","Wine","PR","RETAINED","recfin","BIO"
2016,233,0.26,"U","Wine","PC","RETAINED","recfin","BIO"
2016,250,NA,"U","Wine","PC","RETAINED","recfin","BIO"
2016,453,2,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,254,NA,"U","Wine","PC","RETAINED","recfin","BIO"
2016,409,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,461,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,483,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,441,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,470,2.4,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,349,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2016,326,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2016,381,1.1,"U","Wine","PC","RETAINED","recfin","BIO"
2016,405,1.4,"U","Wine","PC","RETAINED","recfin","BIO"
2016,415,1.7,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,335,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,404,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,418,1.6,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,323,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,339,0.9,"U","Bay","PR","RETAINED","recfin","BIO"
2016,419,1.6,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,325,NA,"U","Wine","PR","RETAINED","recfin","BIO"
2016,422,1.9,"U","Redwood","PC","RETAINED","recfin","BIO"
2016,265,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2016,381,1.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,351,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,356,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,256,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,296,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,284,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,312,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,227,0.25,"U","Wine","PC","RETAINED","recfin","BIO"
2016,335,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,247,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,279,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,280,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2016,370,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,271,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,332,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,293,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,302,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,293,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,319,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,311,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,252,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,274,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,278,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,289,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,440,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,377,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,262,0.35,"U","Wine","PR","RETAINED","recfin","BIO"
2016,219,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,301,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,360,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,302,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,308,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,278,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,279,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,339,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,321,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,405,1.6,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,295,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,431,1.9,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,423,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,321,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,444,2,"U","Redwood","PC","RETAINED","recfin","BIO"
2016,400,1.4,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,415,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,427,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,438,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,405,1.5,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,365,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,378,1.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,396,1.6,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,344,0.67,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,306,0.7,"U","Wine","PR","RETAINED","recfin","BIO"
2016,432,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,430,1.7,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,424,1.7,"U","Redwood","PC","RETAINED","recfin","BIO"
2016,425,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,447,1.6,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,370,1.2,"U","Wine","PC","RETAINED","recfin","BIO"
2016,394,1.4,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,430,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,446,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,461,1.9,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,410,1.6,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,440,2.1,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,363,1.1,"U","Wine","PR","RETAINED","recfin","BIO"
2016,370,1.1,"U","Wine","PR","RETAINED","recfin","BIO"
2016,408,1.2,"U","Wine","PR","RETAINED","recfin","BIO"
2016,401,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,448,1.8,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,400,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,313,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2016,341,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2016,319,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,323,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,295,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2016,300,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2016,340,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,228,NA,"U","Wine","PC","RELEASED","recfin","CPFV"
2016,326,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,304,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,247,0.3,"U","Wine","PC","RETAINED","recfin","BIO"
2016,270,0.4,"U","Wine","PC","RETAINED","recfin","BIO"
2016,279,NA,"U","Central","PR","RETAINED","recfin","BIO"
2016,300,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,310,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2016,256,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,389,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,251,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2016,263,0.35,"U","Wine","PR","RETAINED","recfin","BIO"
2016,370,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2016,262,0.36,"U","Central","PR","RETAINED","recfin","BIO"
2016,445,2.3,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,401,1.4,"U","Redwood","PR","RETAINED","recfin","BIO"
2016,326,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2016,437,1.8,"U","Redwood","PR","RETAINED","recfin","BIO"
