 1999	1	1	0	0	130	0	    0	0	    0	     0	 7e-04	 0.025	0.0148	0.0254	0.0574	 0.044	0.0763	 0.058	0.0724	0.0578	0.0442	0.0167	0.0034	 0.004	     0	     0	#_12        
 2000	1	1	0	0	 18	0	    0	0	    0	     0	     0	     0	0.0055	0.1224	0.0876	0.0455	0.0218	0.0346	0.1012	0.0346	0.0318	0.0055	     0	0.0096	     0	     0	#_13        
 2001	1	1	0	0	 77	0	    0	0	    0	     0	     0	0.0027	0.0027	0.0173	0.0431	0.0526	0.0584	0.1323	0.0639	0.0648	0.0394	0.0119	0.0082	0.0014	     0	0.0014	#_14        
 2002	1	1	0	0	  8	0	    0	0	    0	     0	     0	     0	0.0208	     0	0.0417	0.0417	0.0625	0.0625	0.1736	0.0208	0.0556	0.0208	     0	     0	     0	     0	#_15        
 2004	1	1	0	0	  6	0	    0	0	    0	     0	     0	     0	     0	     0	     0	0.0233	     0	0.0233	0.1599	0.2936	     0	     0	     0	     0	     0	     0	#_16        
 2005	1	1	0	0	  4	0	    0	0	    0	     0	     0	     0	     0	     0	     0	0.0111	0.0222	0.0222	0.0554	0.2484	0.1408	     0	     0	     0	     0	     0	#_17        
 2006	1	1	0	0	  6	0	    0	0	    0	     0	     0	     0	     0	     0	0.0263	     0	0.0263	0.1579	0.1579	0.0789	0.0526	     0	     0	     0	     0	     0	#_18        
 2007	1	1	0	0	 39	0	    0	0	    0	     0	     0	 0.003	     0	     0	0.0133	0.0277	0.0853	0.0883	0.1447	0.0922	0.0343	0.0112	     0	     0	     0	     0	#_19        
 2008	1	1	0	0	 32	0	    0	0	    0	     0	     0	     0	     0	     0	     0	 0.009	0.0269	0.0628	0.1618	0.1163	 0.066	0.0474	0.0098	     0	     0	     0	#_20        
 2009	1	1	0	0	 15	0	    0	0	    0	     0	     0	     0	     0	     0	     0	     0	     0	0.0256	0.0769	 0.141	0.2051	0.0256	0.0256	     0	     0	     0	#_21        
 2010	1	1	0	0	  8	0	    0	0	    0	     0	     0	     0	     0	     0	     0	0.0312	0.0312	     0	     0	0.0938	0.1562	0.0312	0.1562	     0	     0	     0	#_22        
 2011	1	1	0	0	  6	0	    0	0	    0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	0.2143	0.0714	0.0714	0.1429	     0	     0	     0	#_23        
 2012	1	1	0	0	 12	0	    0	0	    0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	0.0333	0.2333	   0.1	0.1333	     0	     0	     0	#_24        
 2013	1	1	0	0	  7	0	    0	0	    0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	0.0769	0.2692	0.0769	0.0385	     0	0.0385	#_25        
 2014	1	1	0	0	  6	0	    0	0	    0	     0	     0	     0	     0	     0	     0	     0	     0	     0	   0.1	   0.1	     0	     0	   0.2	   0.1	     0	     0	#_26        
 2015	1	1	0	0	 17	0	    0	0	    0	     0	     0	     0	     0	     0	     0	     0	     0	     0	 0.025	 0.125	   0.1	  0.05	 0.025	 0.125	 0.025	 0.025	#_27        
 2016	1	1	0	0	 12	0	    0	0	    0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	0.0837	0.0215	0.1824	0.1266	0.0858	     0	     0	#_28        
 2017	1	1	0	0	 21	0	    0	0	    0	     0	     0	     0	0.0064	     0	     0	 0.009	     0	     0	0.0128	0.0064	0.1542	 0.083	0.1224	0.0995	0.0064	     0	#_29        
 2018	1	1	0	0	 15	0	    0	0	    0	     0	     0	     0	     0	     0	     0	0.0484	0.0645	     0	0.0484	0.0645	 0.129	0.0806	0.0645	     0	     0	     0	#_30        
 2019	1	1	0	0	 20	0	    0	0	    0	     0	     0	     0	     0	     0	 0.004	0.0081	0.0121	0.0214	0.0283	0.1136	0.1738	0.0987	  0.04	     0	     0	     0	#_31        
 2020	1	1	0	0	 20	0	    0	0	    0	     0	     0	     0	     0	     0	     0	     0	     0	 0.016	0.0231	0.1022	0.1739	0.1238	0.0427	0.0092	0.0061	0.0031	#_32        
 1980	1	2	0	0	 11	0	    0	0	    0	     0	     0	     0	     1	     1	     3	     0	     0	     0	     0	     1	     0	     1	     2	     1	     1	     0	#_33        
 1981	1	2	0	0	  7	0	    0	0	    0	     0	     0	     0	     0	     0	     0	     0	     1	     0	     1	     1	     0	     1	     1	     1	     0	     1	#_34        
 1982	1	2	0	0	  8	0	    0	0	    0	     0	     0	     0	     0	     0	     2	     0	     0	     0	     1	     0	     0	     2	     1	     2	     0	     0	#_35        
 1983	1	2	0	0	 62	0	    0	0	    0	     1	     0	     0	     1	     1	     0	     1	     3	     2	     4	     2	     6	    11	     3	    11	     5	    11	#_36        
 1984	1	2	0	0	 28	0	    0	0	    0	     0	     0	     2	     1	     4	     1	     3	     2	     2	     0	     3	     2	     3	     1	     1	     0	     3	#_37        
 1985	1	2	0	0	 36	0	    0	0	    0	     0	     0	     2	     0	     4	     2	     2	     1	     3	     5	     4	     5	     2	     1	     1	     0	     4	#_38        
 1986	1	2	0	0	 44	0	    0	0	    0	     0	     0	     0	     2	     1	     2	     8	     6	     5	     4	     5	     2	     2	     2	     2	     3	     0	#_39        
 1987	1	2	0	0	  8	0	    0	0	    0	     0	     0	     0	     2	     1	     1	     1	     0	     0	     0	     1	     0	     0	     1	     1	     0	     0	#_40        
 1988	1	2	0	0	  7	0	    0	0	    0	     0	     0	     1	     3	     1	     0	     0	     0	     0	     0	     2	     0	     0	     0	     0	     0	     0	#_41        
 1989	1	2	0	0	 51	0	    0	0	    1	     1	     0	     1	     2	     6	     6	    10	     5	     4	     5	     1	     5	     2	     0	     2	     0	     0	#_42        
 1993	1	2	0	0	 57	0	    1	0	    0	     0	     0	     0	     1	     4	     1	     3	     4	    10	     8	     5	     4	     6	     5	     1	     0	     4	#_43        
 1994	1	2	0	0	 29	0	    0	0	    0	     0	     0	     0	     0	     2	     0	     1	     5	     9	     5	     1	     3	     0	     1	     2	     0	     0	#_44        
 1995	1	2	0	0	 18	0	    0	0	    0	     0	     0	     2	     2	     0	     1	     2	     2	     5	     1	     2	     1	     0	     0	     0	     0	     0	#_45        
 1996	1	2	0	0	 43	0	    0	0	    0	     1	     0	     3	     4	     2	     8	     4	     7	     9	     0	     3	     0	     0	     1	     0	     0	     1	#_46        
 1997	1	2	0	0	 79	0	    0	0	    0	     3	     3	     1	    12	     6	    14	    17	    11	     4	     7	     0	     0	     1	     0	     0	     0	     0	#_47        
 1998	1	2	0	0	 60	0	    1	1	    1	     0	     2	     4	    12	     4	     8	     8	     4	     4	     3	     1	     4	     2	     0	     0	     0	     1	#_48        
 1999	1	2	0	0	 72	0	    0	0	    0	     1	     1	     1	     5	     8	     7	     6	    17	    11	     7	     4	     1	     1	     0	     0	     1	     1	#_49        
 2000	1	2	0	0	 46	0	    0	0	    0	     0	     0	     2	     0	    11	     2	     4	     6	    11	     4	     2	     4	     0	     0	     0	     0	     0	#_50        
 2001	1	2	0	0	 32	0	    0	0	    0	     0	     0	     0	     0	     3	     4	    10	     4	     1	     4	     3	     3	     0	     0	     0	     0	     0	#_51        
 2002	1	2	0	0	  5	0	    0	0	    0	     0	     0	     0	     0	     1	     0	     0	     1	     1	     0	     1	     0	     1	     0	     0	     0	     0	#_52        
 2003	1	2	0	0	 56	0	    0	0	    0	     0	     0	     1	     1	     3	     5	    14	    13	     7	     3	     3	     5	     1	     0	     0	     0	     0	#_53        
 2004	1	2	0	0	119	0	    0	0	    0	     0	     0	     1	     2	     2	    15	    31	    31	    17	     7	     5	     3	     3	     0	     1	     0	     1	#_54        
 2005	1	2	0	0	215	0	    0	0	    0	     0	     0	     0	     0	     3	     4	    18	    33	    30	    33	    38	    20	    15	     9	     7	     0	     5	#_55        
 2006	1	2	0	0	417	0	    0	0	    0	     0	     0	     2	     0	     4	     5	    37	    80	   110	    80	    50	    32	    12	     4	     0	     1	     0	#_56        
 2007	1	2	0	0	552	0	    0	0	    0	     0	     1	     1	     1	     4	    12	    39	   119	   104	    91	    80	    53	    25	    12	     7	     3	     0	#_57        
 2008	1	2	0	0	327	0	    0	0	    0	     0	     1	     2	     3	     9	    19	    40	    41	    51	    33	    40	    31	    28	    17	     6	     0	     6	#_58        
 2009	1	2	0	0	317	0	    0	0	    0	     0	     0	     0	    14	    19	    22	    28	    51	    53	    44	    33	    20	    13	    10	     8	     2	     0	#_59        
 2010	1	2	0	0	144	0	    0	0	    0	     0	     0	     0	     3	     9	     6	    19	    27	    15	    12	     5	    12	    17	     8	     3	     5	     3	#_60        
 2011	1	2	0	0	205	0	    0	0	    0	     0	     0	     1	     2	     3	    11	    22	    24	    25	    20	    24	    23	    24	    14	     7	     4	     1	#_61        
 2012	1	2	0	0	270	0	    0	0	    0	     0	     0	     0	     3	     2	     4	    25	    39	    35	    35	    28	    37	    40	    14	     5	     2	     1	#_62        
 2013	1	2	0	0	189	0	    0	0	    0	     1	     0	     0	     0	     1	     3	     7	     9	    10	    23	    26	    36	    38	    21	    12	     1	     1	#_63        
 2014	1	2	0	0	126	0	    0	0	    0	     0	     0	     3	     4	     6	     0	     4	    10	     6	     8	    16	    18	    21	    20	     6	     3	     1	#_64        
 2015	1	2	0	0	375	0	    0	0	    0	     0	     0	     8	    16	    29	    37	    30	    27	    34	    41	    55	    31	    33	    20	     9	     3	     2	#_65        
 2016	1	2	0	0	439	0	    0	0	    0	     0	     2	     6	    19	    41	    51	    56	    43	    30	    36	    37	    51	    36	    21	     5	     5	     0	#_66        
 2017	1	2	0	0	456	0	    0	0	    0	     0	     1	     2	     5	    18	    38	    47	    28	    35	    36	    75	    65	    52	    40	     9	     4	     1	#_67        
 2018	1	2	0	0	419	0	    0	0	    0	     0	     0	     0	     1	     7	    24	    38	    41	    38	    38	    60	    68	    60	    32	    10	     2	     0	#_68        
 2019	1	2	0	0	463	0	    0	0	    0	     0	     0	     0	     1	     5	    11	    40	    49	    54	    55	    66	    56	    71	    39	    13	     2	     1	#_69        
-9999	0	0	0	0	  0	0	    0	0	    0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	#_terminator
90 #_N_agebins
#
#_agebin_vector
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 #_agebin_vector
#
#_ageing_error
1 #_N_ageerror_definitions
#_age0	age1	age2	age3	age4	age5	age6	age7	age8	age9	age10	age11	age12	age13	age14	age15	age16	age17	age18	age19	age20	age21	age22	age23	age24	age25	age26	age27	age28	age29	age30	age31	age32	age33	age34	age35	age36	age37	age38	age39	age40	age41	age42	age43	age44	age45	age46	age47	age48	age49	age50	age51	age52	age53	age54	age55	age56	age57	age58	age59	age60	age61	age62	age63	age64	age65	age66	age67	age68	age69	age70	age71	age72	age73	age74	age75	age76	age77	age78	age79	age80	age81	age82	age83	age84	age85	age86	age87	age88	age89	age90
  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	  -1	#_1
0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	#_2
#
#_age_info
#_mintailcomp	addtocomp	combine_M_F	CompressBins	CompError	ParmSelect	minsamplesize
-1	1e-04	1	0	0	0	1	#_CA_Commercial  
-1	1e-04	1	0	0	0	1	#_CA_Recreational
2 #_Lbin_method: 1=poplenbins; 2=datalenbins; 3=lengths
 #_combine males into females at or below this bin number
#_X.9999	X0	X0.1	X0.2	X0.3	X0.4	X0.5	X0.6	X0.7	X0.8	X0.9	X0.10	X0.11	X0.12	X0.13	X0.14	X0.15	X0.16	X0.17	X0.18	X0.19	X0.20	X0.21	X0.22	X0.23	X0.24	X0.25	X0.26	X0.27	X0.28	X0.29	X0.30	X0.31	X0.32	X0.33	X0.34	X0.35	X0.36	X0.37	X0.38	X0.39	X0.40	X0.41	X0.42	X0.43	X0.44	X0.45	X0.46	X0.47	X0.48	X0.49	X0.50	X0.51	X0.52	X0.53	X0.54	X0.55	X0.56	X0.57	X0.58	X0.59	X0.60	X0.61	X0.62	X0.63	X0.64	X0.65	X0.66	X0.67	X0.68	X0.69	X0.70	X0.71	X0.72	X0.73	X0.74	X0.75	X0.76	X0.77	X0.78	X0.79	X0.80	X0.81	X0.82	X0.83	X0.84	X0.85	X0.86	X0.87	X0.88	X0.89	X0.90	X0.91	X0.92	X0.93	X0.94	X0.95	X0.96	X0.97
-9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#_terminator
#
#_MeanSize_at_Age_obs
0 #_use_MeanSize_at_Age_obs
0 #_N_environ_variables
0 #_N_sizefreq_methods
0 #_do_tags
0 #_morphcomp_data
0 #_use_selectivity_priors
#
999
